student_id,age,gender,family_income_level,parental_education,distance_from_home_km,has_scholarship,part_time_job,high_school_gpa,entrance_exam_score,prior_failures,semester,attendance_rate,study_hours_per_week,current_gpa,lms_login_freq_per_week,extracurricular_activities,counseling_visits,dropout
S104323,20,Male,Medium,Postgraduate,0.5,1,0,3.34,44.6,1,6,91.5,10.6,2.41,8.0,1,0,0
S104324,29,Female,Medium,None,15.5,0,1,2.93,71.3,0,6,96.9,11.3,5.0,12.0,1,0,0
S104325,22,Female,Low,Bachelor,16.5,1,0,2.44,68.3,0,2,88.1,5.9,2.51,9.0,0,1,0
S104326,28,Male,Medium,Bachelor,6.2,1,0,2.69,64.2,0,6,84.2,7.9,1.76,7.0,0,0,0
S104327,22,Female,Low,None,14.9,1,1,2.81,61.3,0,5,86.1,4.2,2.83,10.0,0,0,1
S104328,17,Female,Low,Bachelor,29.4,0,1,3.01,67.0,1,8,100.0,17.1,2.69,15.0,0,0,1
S104329,28,Female,Low,Bachelor,9.4,0,1,3.8,56.4,1,7,81.7,7.4,1.98,8.0,0,0,1
S104330,19,Female,Low,Secondary,16.3,1,1,3.45,100.0,0,2,90.9,10.8,3.05,3.0,0,0,0
S104331,20,Female,Low,Bachelor,13.6,1,1,2.59,85.4,0,7,69.9,2.3,3.2,3.0,1,0,0
S104332,28,Male,Medium,None,2.5,1,1,3.92,81.4,0,1,100.0,3.8,2.86,7.0,0,0,1
S104333,28,Female,Medium,Bachelor,0.6,1,0,2.96,57.1,0,1,86.7,8.7,2.61,3.0,1,1,0
S104334,28,Female,Low,Bachelor,34.5,1,0,3.34,50.6,0,2,74.8,8.4,2.54,0.0,1,0,0
S104335,22,Male,High,Secondary,2.3,1,0,2.53,61.8,0,6,78.9,11.2,2.36,7.0,1,1,0
S104336,26,Male,Medium,Secondary,16.6,0,0,2.77,66.7,1,8,76.7,20.1,1.9,10.0,1,0,1
S104337,21,Female,High,Secondary,34.6,0,0,3.52,43.3,0,1,80.1,0.0,3.84,14.0,1,0,0
S104338,26,Female,Medium,Secondary,8.7,0,0,2.56,72.2,0,8,83.1,14.9,4.51,8.0,0,0,0
S104339,23,Female,Low,Bachelor,18.8,1,0,3.03,81.2,0,3,77.0,12.5,2.08,9.0,1,0,0
S104340,17,Female,High,Secondary,9.3,0,1,3.24,31.5,1,3,56.2,6.9,2.38,10.0,1,1,1
S104341,22,Female,High,Secondary,16.4,0,0,2.49,51.5,2,3,100.0,7.8,2.04,8.0,1,1,1
S104342,23,Female,Medium,Secondary,15.2,1,0,2.11,83.4,1,1,84.0,15.6,3.42,5.0,0,0,0
S104343,20,Male,Medium,Bachelor,10.7,0,1,3.45,70.6,1,4,84.1,9.7,2.09,17.0,0,0,1
S104344,21,Female,Medium,Bachelor,0.6,0,0,4.0,52.0,0,6,79.3,8.4,3.29,4.0,1,1,0
S104345,23,Male,Medium,Secondary,26.2,1,0,3.23,76.0,0,6,93.6,4.8,3.1,10.0,0,2,0
S104346,17,Male,Medium,Secondary,1.3,0,0,3.33,56.1,2,6,80.7,5.8,2.69,5.0,1,0,0
S104347,18,Female,Medium,None,1.4,0,1,2.56,61.5,0,8,75.3,3.9,3.75,8.0,1,0,0
S104348,26,Male,Low,Secondary,2.3,0,1,3.73,47.9,1,5,76.3,14.4,2.56,10.0,0,0,1
S104349,21,Female,Low,Secondary,6.6,1,0,2.81,65.3,0,2,98.8,6.1,2.8,7.0,1,0,1
S104350,24,Female,Low,Bachelor,0.3,0,1,3.58,80.3,1,3,83.0,4.0,1.95,3.0,1,0,0
S104351,24,Male,Low,Secondary,0.5,0,1,3.3,57.8,0,6,79.5,10.9,1.09,7.0,0,1,1
S104352,24,Female,Medium,None,9.5,0,1,3.32,74.7,0,6,73.5,5.9,3.54,12.0,1,0,0
S104353,22,Female,High,Bachelor,43.0,0,1,3.3,64.3,0,2,75.2,17.7,2.37,2.0,1,0,0
S104354,23,Male,Low,Bachelor,48.6,0,1,3.28,81.2,0,6,96.2,10.2,3.61,15.0,0,0,1
S104355,27,Male,Low,Secondary,7.8,0,0,3.14,58.1,2,3,66.3,11.0,2.55,8.0,0,1,0
S104356,29,Male,Low,Secondary,19.3,1,0,3.48,88.3,1,1,90.0,11.0,2.72,11.0,1,0,1
S104357,20,Male,Medium,Bachelor,15.4,1,0,2.64,75.2,0,7,90.6,12.9,2.94,4.0,1,0,0
S104358,25,Male,Medium,None,13.5,0,0,2.88,68.7,0,3,83.2,13.6,2.42,7.0,1,0,1
S104359,29,Male,Medium,Bachelor,52.2,0,1,3.73,69.2,0,1,77.2,10.1,1.67,5.0,1,1,0
S104360,17,Male,High,Bachelor,11.5,1,0,3.09,58.0,0,8,57.8,4.9,2.19,9.0,1,0,0
S104361,27,Female,High,Bachelor,21.5,0,0,2.84,57.1,0,1,90.0,9.2,2.13,4.0,0,0,0
S104362,23,Male,High,None,13.1,1,1,3.52,68.9,1,2,56.1,10.3,2.78,6.0,1,0,0
S104363,29,Male,High,None,12.7,0,0,3.42,47.0,0,3,82.5,1.8,3.58,16.0,0,0,0
S104364,24,Female,Medium,Bachelor,22.8,0,0,2.35,56.0,1,5,80.8,0.0,2.29,11.0,1,0,0
S104365,27,Male,Medium,Secondary,14.3,0,0,3.36,50.9,0,4,91.5,3.9,2.73,10.0,0,0,0
S104366,19,Female,Medium,Secondary,4.4,0,0,3.07,73.6,0,3,66.6,0.2,2.97,9.0,0,0,0
S104367,18,Male,Medium,Bachelor,13.6,1,0,3.36,73.8,0,4,65.8,7.6,2.24,14.0,0,0,0
S104368,29,Female,Low,None,19.1,0,0,3.01,84.0,0,7,88.0,6.1,3.07,7.0,1,0,1
S104369,23,Female,Low,Bachelor,58.6,1,1,3.23,60.0,0,5,77.4,10.4,3.57,12.0,0,0,1
S104370,24,Female,Low,Postgraduate,29.2,1,0,2.08,52.9,0,4,49.7,13.5,3.08,0.0,1,0,0
S104371,19,Female,Medium,Bachelor,11.9,0,1,2.55,43.0,0,6,79.9,11.4,2.76,8.0,1,0,0
S104372,19,Female,Medium,Secondary,6.3,1,0,3.37,69.1,0,4,100.0,12.2,2.21,7.0,0,0,0
S104373,27,Male,Low,Postgraduate,0.7,1,0,4.0,86.0,0,6,88.2,14.7,2.72,6.0,1,0,0
S104374,20,Male,Medium,Bachelor,11.0,0,0,3.18,63.9,0,6,62.2,8.4,2.27,11.0,1,0,1
S104375,24,Female,Medium,None,3.3,1,1,2.65,65.4,0,6,87.0,0.0,2.39,7.0,0,0,0
S104376,21,Male,Medium,Bachelor,9.4,1,1,3.07,64.9,0,3,94.7,1.3,2.71,7.0,0,1,0
S104377,20,Male,Low,None,20.6,0,0,2.55,68.8,2,5,54.1,12.5,2.65,5.0,1,0,1
S104378,19,Female,Low,Secondary,29.6,0,1,3.62,80.0,0,2,75.7,11.0,3.52,6.0,0,0,1
S104379,29,Male,Medium,Bachelor,18.3,0,0,3.02,93.8,1,4,99.5,13.5,2.39,0.0,0,0,0
S104380,29,Male,Medium,Secondary,79.4,1,1,3.53,72.5,0,1,57.1,24.2,3.07,7.0,0,0,1
S104381,18,Female,High,None,18.8,1,1,2.92,73.5,0,2,75.8,11.1,2.47,2.0,1,0,1
S104382,21,Male,Medium,Bachelor,13.8,1,0,3.57,61.4,0,3,76.8,9.5,2.16,14.0,1,1,1
S104383,24,Female,High,Secondary,3.4,1,0,2.19,63.4,0,8,73.8,11.7,3.22,11.0,0,1,0
S104384,21,Female,Low,Secondary,21.8,0,0,3.01,63.2,1,6,100.0,4.0,3.09,12.0,1,0,0
S104385,26,Female,Medium,Secondary,0.3,1,1,3.27,59.5,0,6,98.3,13.8,2.38,3.0,0,0,0
S104386,20,Female,High,Bachelor,32.0,0,0,2.87,66.9,0,7,75.5,9.1,0.61,11.0,1,0,0
S104387,17,Male,Low,Bachelor,53.8,1,0,3.18,74.4,0,2,64.7,18.4,3.58,5.0,1,1,0
S104388,21,Female,Medium,None,13.6,0,1,3.17,66.0,0,8,99.1,2.0,3.34,9.0,0,0,0
S104389,24,Female,Low,Bachelor,38.2,0,0,3.52,60.8,0,6,91.6,10.0,3.61,7.0,1,1,0
S104390,19,Female,Medium,Secondary,9.2,0,1,3.31,66.9,0,4,79.7,6.9,3.65,2.0,0,0,1
S104391,27,Male,Low,Secondary,1.4,0,0,3.2,50.6,2,5,89.8,4.7,2.81,4.0,0,0,0
S104392,17,Male,Medium,Secondary,3.3,0,1,3.44,77.1,0,3,89.7,13.1,2.51,11.0,0,0,1
S104393,17,Male,Medium,Secondary,3.5,0,1,2.32,58.8,1,4,66.9,8.4,1.55,11.0,0,0,1
S104394,23,Male,Low,None,22.1,0,0,2.62,47.7,0,8,71.1,16.7,2.89,3.0,0,0,0
S104395,23,Male,Low,Bachelor,11.3,1,0,2.31,71.9,1,5,80.1,7.3,2.49,13.0,1,0,0
S104396,20,Female,Low,Bachelor,17.2,0,0,3.27,72.7,0,5,51.0,8.0,2.25,6.0,0,0,1
S104397,20,Male,Low,Postgraduate,31.5,0,1,3.21,52.1,0,2,74.9,20.1,1.85,3.0,1,0,1
S104398,17,Female,Medium,Postgraduate,1.9,0,0,3.69,74.4,0,7,68.1,3.2,2.08,6.0,0,2,0
S104399,25,Female,High,Secondary,1.0,0,1,3.18,74.5,0,8,82.6,6.1,1.86,3.0,0,1,1
S104400,21,Male,Low,None,17.2,0,1,2.68,94.6,0,7,63.1,0.0,3.5,5.0,0,1,0
S104401,18,Female,Medium,None,3.6,1,1,3.07,61.5,0,4,86.4,7.8,3.58,6.0,1,0,0
S104402,22,Female,Medium,Secondary,20.8,0,0,2.06,64.2,0,8,83.3,13.5,2.28,10.0,1,0,0
S104403,29,Male,Low,Bachelor,20.6,0,0,2.8,55.9,0,5,78.5,12.0,3.66,11.0,0,1,1
S104404,20,Female,Low,Secondary,25.7,1,0,1.83,72.4,0,3,87.0,10.7,2.87,12.0,0,0,0
S104405,28,Female,Medium,Secondary,27.7,0,0,3.16,64.9,0,1,88.9,5.6,3.83,11.0,0,0,1
S104406,20,Female,Medium,Secondary,27.9,0,0,2.86,79.8,0,5,76.4,9.0,3.22,0.0,1,3,1
S104407,19,Female,High,Bachelor,28.0,1,0,2.93,58.5,2,8,80.5,8.0,3.24,2.0,0,0,0
S104408,20,Female,Medium,Secondary,32.9,0,1,2.53,72.1,0,8,69.8,10.0,2.97,12.0,1,0,1
S104409,21,Male,Medium,Bachelor,47.0,0,0,2.67,61.4,1,6,69.6,10.9,2.29,6.0,1,1,1
S104410,18,Female,High,Secondary,6.5,0,0,3.35,37.4,2,3,100.0,8.2,1.88,7.0,0,0,0
S104411,24,Female,High,Secondary,45.1,1,0,2.28,74.4,0,1,77.0,10.1,2.94,11.0,0,0,0
S104412,21,Female,High,Secondary,16.5,1,1,3.25,38.8,0,6,79.8,9.5,2.73,13.0,0,0,0
S104413,26,Female,Low,Bachelor,2.3,0,1,2.59,62.6,0,4,78.8,6.6,4.62,10.0,1,0,0
S104414,23,Female,High,Bachelor,5.5,0,1,2.16,62.8,1,4,85.6,10.4,3.32,5.0,0,0,0
S104415,22,Female,High,Secondary,5.5,0,0,3.61,64.9,1,3,71.8,3.6,2.21,3.0,0,0,0
S104416,23,Male,Medium,Secondary,1.4,0,1,3.66,65.7,0,1,73.3,10.9,2.74,4.0,1,0,0
S104417,19,Female,Medium,None,13.9,1,1,2.73,65.6,1,4,94.1,4.4,2.54,13.0,0,1,0
S104418,26,Male,High,None,29.3,0,0,2.73,70.4,1,4,57.7,9.9,2.77,11.0,1,1,1
S104419,18,Female,Medium,None,2.1,1,0,2.87,63.4,0,4,82.8,12.3,1.88,8.0,0,0,0
S104420,26,Female,Medium,Secondary,61.3,1,1,2.59,100.0,0,1,67.7,5.4,3.44,2.0,1,0,0
S104421,29,Female,Medium,Bachelor,15.5,0,0,2.68,59.9,0,7,49.9,15.2,2.52,12.0,0,0,1
S104422,26,Female,Medium,Bachelor,12.3,1,0,3.23,46.7,0,5,78.8,18.9,3.26,9.0,1,0,0
S104423,22,Female,Medium,Bachelor,10.6,1,0,4.0,43.8,1,5,62.7,6.7,2.38,5.0,0,0,1
S104424,21,Male,Low,Bachelor,9.8,0,1,2.82,74.9,0,1,60.0,9.3,2.52,8.0,0,0,0
S104425,28,Male,Low,Postgraduate,3.1,0,0,3.51,41.1,0,4,100.0,16.1,3.22,10.0,0,0,0
S104426,20,Male,Medium,Postgraduate,19.4,1,1,3.18,46.9,1,3,88.1,1.0,1.35,6.0,1,0,0
S104427,23,Female,Medium,Secondary,6.9,0,1,2.16,44.7,0,2,88.5,10.2,3.49,4.0,1,1,0
S104428,27,Male,Medium,None,1.6,1,1,2.99,71.9,1,8,79.2,8.5,3.83,9.0,0,1,1
S104429,28,Female,High,Secondary,35.6,0,0,2.92,85.0,0,8,62.1,14.5,3.82,9.0,1,1,0
S104430,28,Male,Medium,Bachelor,2.6,1,0,3.73,50.8,0,8,77.5,8.8,2.31,0.0,0,0,1
S104431,18,Female,Medium,None,64.7,1,1,3.75,71.3,1,3,74.7,12.3,3.01,8.0,0,0,0
S104432,28,Female,Low,Secondary,11.2,0,1,3.19,25.4,0,2,51.1,5.9,2.49,5.0,0,0,1
S104433,18,Female,Medium,Secondary,3.7,0,1,3.61,53.8,1,1,100.0,14.8,1.76,10.0,0,0,1
S104434,24,Female,High,Bachelor,39.2,0,1,2.93,74.0,0,5,78.7,4.4,2.86,1.0,0,0,0
S104435,29,Female,Medium,Bachelor,15.6,1,1,3.56,60.3,0,3,67.5,14.4,1.78,3.0,0,0,0
S104436,25,Female,High,Bachelor,0.9,0,0,3.05,79.9,0,8,81.8,10.4,3.22,0.0,0,0,0
S104437,29,Female,High,Bachelor,7.4,1,0,3.55,31.5,1,2,59.3,0.0,3.37,10.0,0,0,0
S104438,21,Male,Medium,Bachelor,16.1,0,0,3.6,54.0,0,8,65.9,10.3,3.7,2.0,0,0,0
S104439,21,Male,Medium,None,23.1,1,0,3.36,71.8,0,3,100.0,13.0,3.16,3.0,0,0,0
S104440,21,Female,Medium,Bachelor,31.5,0,0,2.63,71.6,1,8,72.2,3.9,2.51,8.0,1,0,0
S104441,21,Female,Medium,Bachelor,1.4,1,0,2.79,72.8,1,7,79.7,5.8,2.67,7.0,0,0,1
S104442,25,Female,Low,Secondary,11.9,0,0,3.38,68.1,0,6,81.6,10.4,2.89,11.0,0,0,1
S104443,22,Female,Low,Postgraduate,44.5,0,0,3.45,47.8,0,4,77.4,7.4,3.82,11.0,0,0,0
S104444,26,Male,Low,Postgraduate,10.0,1,1,3.08,53.3,0,6,71.9,11.6,3.83,13.0,1,0,1
S104445,22,Female,Medium,Bachelor,3.3,0,1,2.84,99.7,0,4,100.0,9.0,2.74,14.0,1,0,1
S104446,21,Female,Low,Postgraduate,40.8,0,1,3.1,46.1,0,8,68.9,3.4,3.49,12.0,1,1,0
S104447,19,Female,Medium,Secondary,20.3,0,1,2.86,43.8,0,7,66.6,21.6,2.44,9.0,1,1,1
S104448,24,Female,Medium,Secondary,26.0,0,0,2.86,75.2,0,5,87.4,8.3,3.11,9.0,0,1,0
S104449,28,Female,Medium,Secondary,17.4,1,0,3.98,49.1,1,5,60.7,10.6,2.56,10.0,0,0,0
S104450,28,Female,High,Bachelor,5.9,0,0,2.76,91.9,0,1,95.3,18.9,2.97,0.0,1,0,0
S104451,20,Female,Medium,Bachelor,15.9,1,0,3.25,100.0,1,6,77.0,14.3,2.22,7.0,0,0,0
S104452,23,Male,Low,Postgraduate,3.3,0,1,3.08,61.4,0,7,81.9,12.7,1.81,1.0,1,0,0
S104453,26,Female,High,Bachelor,12.1,1,1,2.39,69.6,0,4,84.4,15.3,1.93,5.0,1,0,0
S104454,24,Female,High,Bachelor,14.5,0,0,2.37,37.6,1,4,74.9,12.8,3.21,2.0,0,2,0
S104455,17,Female,Medium,None,2.4,1,1,2.96,80.5,0,3,93.7,12.8,2.02,10.0,0,0,0
S104456,24,Male,Medium,Secondary,1.9,0,0,2.02,31.4,0,5,89.7,12.8,2.56,10.0,1,0,1
S104457,17,Female,Low,Secondary,4.5,1,0,3.92,44.9,0,5,87.7,9.2,3.42,13.0,1,0,0
S104458,18,Male,Medium,Bachelor,4.1,0,1,2.82,66.8,0,7,57.3,15.4,3.58,4.0,0,0,0
S104459,25,Female,Low,Secondary,19.6,0,1,2.78,73.2,0,8,74.8,13.4,2.11,5.0,0,0,1
S104460,18,Male,Medium,Postgraduate,14.5,1,1,3.61,42.7,0,3,78.3,0.0,1.12,12.0,1,0,0
S104461,21,Male,Low,Bachelor,3.9,0,1,2.93,56.9,0,1,100.0,14.3,2.24,6.0,0,0,1
S104462,24,Female,Medium,Secondary,5.9,0,0,3.33,40.1,0,5,58.8,6.0,2.94,5.0,0,0,0
S104463,25,Male,Low,Bachelor,10.1,0,1,2.71,60.2,0,8,70.4,11.2,3.27,11.0,0,2,0
S104464,22,Male,Low,Bachelor,0.6,1,1,3.02,53.0,0,2,96.2,1.6,1.97,10.0,1,0,0
S104465,18,Female,Low,Bachelor,22.5,1,0,3.48,55.5,0,6,65.9,7.1,1.56,12.0,0,1,1
S104466,27,Female,Medium,Secondary,3.7,0,0,2.57,74.8,0,1,70.1,8.2,2.16,10.0,0,0,1
S104467,29,Male,Low,Secondary,3.1,1,1,3.26,69.2,0,8,100.0,12.7,2.44,6.0,0,1,0
S104468,28,Female,Medium,None,11.2,0,0,1.79,73.4,0,2,85.5,7.1,4.26,13.0,0,0,0
S104469,26,Female,Low,Secondary,8.9,0,1,3.63,63.1,0,2,92.9,0.0,2.88,12.0,0,0,0
S104470,22,Female,Medium,Bachelor,14.5,0,0,2.72,75.8,2,3,90.8,7.5,3.25,8.0,0,0,0
S104471,28,Male,Low,Postgraduate,45.3,0,0,2.96,64.5,1,4,81.8,8.1,3.57,12.0,0,0,1
S104472,23,Male,High,Bachelor,6.7,0,1,2.95,57.6,0,7,81.4,13.2,2.49,8.0,0,2,0
S104473,18,Female,Low,None,35.6,0,1,2.51,73.6,0,1,93.3,10.7,2.87,4.0,0,1,0
S104474,28,Female,Low,Postgraduate,2.0,0,0,2.47,58.6,0,2,67.3,6.2,2.98,8.0,1,0,0
S104475,21,Male,Low,None,57.2,0,0,3.26,60.1,1,1,100.0,11.4,3.22,16.0,0,0,1
S104476,29,Female,Low,None,0.8,1,0,3.28,81.0,1,1,72.0,19.2,2.71,12.0,1,0,0
S104477,21,Male,Medium,Bachelor,2.2,0,1,2.56,79.6,0,4,95.3,15.9,3.53,10.0,0,0,0
S104478,28,Female,Low,Postgraduate,11.4,0,0,3.27,60.5,0,2,87.6,0.5,3.57,4.0,1,0,1
S104479,23,Female,High,Postgraduate,14.8,1,0,3.28,78.1,0,1,71.8,22.4,2.6,3.0,0,0,1
S104480,23,Female,Medium,Bachelor,12.7,0,0,2.81,45.8,0,6,87.3,15.9,3.33,7.0,1,0,0
S104481,20,Female,Low,Secondary,25.4,1,0,2.35,60.6,0,5,81.9,17.9,3.07,6.0,1,0,0
S104482,27,Male,Medium,Secondary,58.4,0,0,2.98,53.7,0,1,53.5,2.4,4.66,8.0,0,0,0
S104483,17,Female,Low,None,0.8,0,0,3.18,65.0,1,5,78.7,7.9,3.43,9.0,0,0,1
S104484,23,Male,Low,Bachelor,1.5,0,1,2.97,76.0,0,3,61.3,12.9,3.07,2.0,1,0,0
S104485,21,Female,Low,Secondary,0.1,0,1,2.7,73.3,0,8,87.6,4.4,2.4,5.0,1,0,1
S104486,24,Female,Low,None,2.9,0,0,3.23,71.3,0,6,77.9,12.6,2.08,7.0,0,0,1
S104487,20,Male,Low,Secondary,3.6,1,0,3.63,67.1,0,8,93.2,18.2,3.17,10.0,0,1,0
S104488,25,Male,High,Bachelor,29.6,0,1,2.61,62.6,0,6,69.5,8.3,1.6,10.0,1,1,1
S104489,22,Male,Medium,Bachelor,0.5,0,0,2.85,83.0,0,3,60.6,18.5,3.94,4.0,1,1,0
S104490,19,Male,High,Secondary,7.1,0,0,4.0,41.8,0,4,63.9,13.5,1.36,3.0,0,0,0
S104491,19,Male,Low,Secondary,5.7,1,1,3.15,55.0,0,8,100.0,0.7,2.08,4.0,0,1,1
S104492,26,Female,High,Bachelor,10.8,1,0,2.37,71.2,1,6,100.0,5.7,3.5,11.0,1,0,1
S104493,20,Female,Medium,Bachelor,1.9,0,0,2.76,87.9,1,1,100.0,15.5,2.78,6.0,1,1,0
S104494,20,Female,Low,Secondary,10.8,1,1,2.62,59.8,0,2,56.9,4.8,2.93,8.0,0,0,1
S104495,25,Female,High,None,5.7,1,1,3.19,61.1,0,6,59.3,15.4,2.32,10.0,0,0,0
S104496,21,Female,Low,Postgraduate,19.7,0,1,3.15,45.7,2,4,64.0,13.1,2.71,13.0,0,0,0
S104497,22,Male,Medium,Bachelor,17.3,0,0,2.68,56.9,0,5,91.6,11.6,3.28,3.0,1,0,0
S104498,20,Female,High,Secondary,54.3,0,0,3.93,75.6,0,4,100.0,7.1,2.22,13.0,1,0,0
S104499,21,Female,Medium,Bachelor,6.6,0,1,3.04,88.7,0,3,93.6,11.5,2.62,10.0,1,0,0
S104500,26,Female,Medium,Bachelor,24.1,1,1,2.77,60.6,0,3,82.8,18.4,2.8,15.0,0,0,1
S104501,23,Female,Medium,None,0.4,1,1,2.39,53.0,0,7,66.1,8.0,2.61,14.0,0,2,1
S104502,29,Female,Low,Secondary,2.2,0,0,2.55,66.0,0,4,75.7,13.1,3.33,8.0,1,0,0
S104503,27,Female,High,Postgraduate,1.7,0,1,2.38,40.8,0,3,81.3,20.0,3.12,5.0,1,1,0
S104504,17,Female,Low,Secondary,71.0,1,0,2.9,83.5,1,8,93.2,11.3,2.73,11.0,1,1,0
S104505,21,Female,Low,Secondary,0.8,0,1,2.56,46.5,1,5,72.5,7.5,1.61,4.0,1,0,1
S104506,20,Female,Low,Bachelor,3.5,0,1,3.39,69.7,0,6,86.0,7.5,3.63,9.0,1,0,0
S104507,24,Male,High,Secondary,11.3,1,0,2.71,69.5,0,6,84.1,0.0,2.15,5.0,0,0,0
S104508,20,Male,Medium,Bachelor,9.0,0,0,3.42,74.4,1,3,81.5,3.9,4.04,7.0,1,0,0
S104509,29,Female,Medium,Secondary,2.8,0,1,3.25,68.8,0,3,74.1,11.7,2.21,0.0,1,0,0
S104510,20,Male,High,None,56.8,1,1,3.32,65.0,1,5,81.8,14.8,2.98,8.0,0,1,0
S104511,23,Female,Low,Secondary,1.1,0,0,3.45,71.4,0,1,78.6,7.9,3.25,8.0,0,0,1
S104512,18,Male,High,Postgraduate,7.5,0,0,4.0,77.5,0,3,68.3,14.8,2.66,6.0,0,0,0
S104513,28,Female,Low,Bachelor,18.2,1,1,2.58,91.9,0,6,93.3,14.5,3.02,8.0,1,0,1
S104514,28,Male,Medium,Bachelor,4.8,0,0,3.42,48.5,2,2,100.0,6.1,2.6,4.0,0,0,0
S104515,27,Female,Low,None,15.8,0,0,3.2,37.4,0,2,82.6,7.0,4.12,11.0,1,1,0
S104516,21,Male,High,Bachelor,2.2,0,0,3.53,41.8,1,8,79.3,3.3,2.94,8.0,1,1,1
S104517,17,Male,High,Secondary,4.7,1,0,3.06,37.8,1,2,91.4,13.7,2.72,17.0,0,0,0
S104518,26,Male,Medium,Bachelor,0.4,0,0,3.59,47.0,0,5,82.8,10.0,2.97,9.0,0,0,0
S104519,22,Female,Low,Secondary,6.3,0,1,2.35,45.1,0,2,97.1,14.4,3.59,10.0,0,0,1
S104520,29,Female,Low,Bachelor,0.0,0,1,2.5,58.8,0,8,81.6,9.7,3.07,6.0,0,0,1
S104521,26,Female,Medium,None,25.3,0,0,2.72,77.8,0,6,88.8,5.3,2.93,13.0,1,1,1
S104522,24,Male,Low,None,3.5,1,0,2.96,74.4,1,6,100.0,13.9,1.8,6.0,1,0,0
S104523,29,Female,Low,Bachelor,1.1,1,1,3.02,55.7,1,3,99.0,0.1,3.61,15.0,0,1,0
S104524,27,Male,Medium,None,3.1,0,0,2.63,57.0,1,6,77.6,8.3,3.05,15.0,0,1,0
S104525,22,Female,Medium,None,15.6,1,1,2.5,95.2,1,6,96.2,6.1,2.49,6.0,0,0,1
S104526,17,Female,High,Postgraduate,7.2,1,0,2.67,73.9,1,6,64.0,17.6,3.03,7.0,1,0,0
S104527,18,Male,Medium,Secondary,44.8,1,1,2.15,67.6,0,5,77.0,18.7,3.77,5.0,0,1,0
S104528,22,Female,Low,Bachelor,2.1,0,0,2.86,66.8,1,5,92.5,12.1,3.3,3.0,0,0,1
S104529,24,Female,Medium,Bachelor,13.2,0,1,2.97,60.7,0,5,100.0,7.1,4.18,9.0,1,0,0
S104530,17,Male,Low,Bachelor,4.0,0,1,3.22,95.0,0,5,68.7,18.6,3.41,8.0,1,0,0
S104531,18,Male,Medium,None,33.1,0,0,3.08,62.2,1,8,79.6,6.5,1.45,11.0,0,0,0
S104532,26,Male,Medium,Bachelor,12.8,0,1,3.9,67.2,1,2,80.0,3.1,3.68,8.0,0,0,0
S104533,26,Male,Low,Secondary,39.4,0,0,3.41,40.3,0,5,78.6,0.1,1.58,11.0,0,0,0
S104534,17,Male,Low,Secondary,0.4,0,0,3.37,55.5,1,7,61.8,10.5,3.75,8.0,1,0,0
S104535,23,Female,High,Bachelor,4.7,0,1,3.18,56.7,0,2,87.5,1.4,3.42,7.0,0,1,0
S104536,18,Male,Medium,Postgraduate,13.3,0,1,3.27,72.3,2,1,60.9,17.1,3.98,8.0,0,0,0
S104537,26,Female,Medium,None,67.3,0,0,2.89,53.4,0,8,97.1,7.1,3.11,11.0,0,0,0
S104538,27,Female,Medium,None,4.7,0,0,3.05,65.7,2,7,100.0,3.6,3.0,7.0,1,1,0
S104539,28,Female,Medium,Bachelor,42.8,0,0,3.96,55.9,2,3,70.4,15.6,3.67,12.0,0,0,1
S104540,24,Female,Low,Secondary,9.7,0,0,2.96,48.5,0,1,61.0,14.4,1.98,5.0,0,0,1
S104541,25,Male,High,Bachelor,11.4,1,0,2.33,47.9,0,4,79.5,18.3,2.83,7.0,0,0,0
S104542,29,Male,High,None,24.3,0,0,3.35,62.4,0,6,72.2,1.5,2.64,1.0,1,0,0
S104543,24,Male,Low,None,8.8,0,0,3.44,66.5,0,4,76.9,0.4,2.5,7.0,1,0,1
S104544,22,Female,Low,Bachelor,8.3,1,1,3.08,62.1,0,6,81.4,17.8,2.4,4.0,0,0,1
S104545,26,Female,Medium,Postgraduate,6.9,0,1,2.06,52.5,1,6,66.0,0.0,2.91,10.0,0,0,1
S104546,24,Male,Medium,None,8.4,0,1,3.64,62.9,0,3,100.0,3.9,3.3,10.0,1,0,1
S104547,27,Male,Medium,Bachelor,19.1,0,0,3.11,60.2,0,4,70.4,10.3,3.84,13.0,1,0,0
S104548,23,Female,Medium,Secondary,1.6,0,0,2.84,49.4,1,7,94.0,3.4,2.6,15.0,1,0,0
S104549,28,Male,Medium,None,1.6,0,0,3.59,66.2,0,3,66.7,11.1,2.54,7.0,0,1,0
S104550,17,Female,Medium,Secondary,5.2,0,0,1.99,92.2,0,3,80.9,4.3,0.83,5.0,0,1,0
S104551,17,Male,Low,Secondary,16.1,0,0,3.06,62.8,0,6,86.8,16.5,3.83,10.0,0,0,0
S104552,18,Male,Low,Bachelor,3.1,0,0,2.73,43.1,0,4,82.0,13.6,1.85,6.0,0,0,0
S104553,24,Female,Medium,Secondary,31.1,0,1,3.75,87.0,1,4,76.2,11.4,3.14,6.0,1,0,0
S104554,26,Male,High,Secondary,1.7,0,1,3.12,83.9,1,5,72.6,8.2,3.0,8.0,1,0,0
S104555,19,Male,Medium,Secondary,28.4,0,0,2.57,86.5,0,1,73.9,4.8,3.49,6.0,0,0,1
S104556,19,Female,Medium,Bachelor,14.1,0,0,3.57,64.4,0,6,69.9,9.3,2.18,16.0,0,0,1
